Tag,id,Citation_trim,Citation,Class,Order,Family,Genus,Species,SubSpecies,Authority,CommonName,Estimated_area_num,Estimated_area_cat,Units,PopulationLocation,CountryList,Region,DecimalLatitude,DecimalLongitude,SpecificCoordinate,system,biome,realm,Native,Alien,Invasive,Units,SamplingMethod,DataTransformed
NA,11038,"Status of the Tigers, Co-predators, and Prey in India, 2010"," National Tiger Conservation Authority (2011). Status of the Tigers, Co-predators, and Prey in India, 2010. Y. V. Jhala, Q. Qureshi, R. Gopal and P. R. Sinha, Wildlife Institute of India: 1-169.",Mammalia,Carnivora,Felidae,Panthera,tigris,tigris,"Hilzheimer, 1905",Tiger,135191,NA,km2,"Chhattisgarh, India",India,Asia,22.38333,81.38333,FALSE,Terrestrial,Tropical and subtropical moist broadleaf forests,Indo-Malayan,Yes,No,No,Tiger abundance,Sign and encounter rates and mark-recapture based on camera trapping,No
NA,518,Distribution and number game animals and grouse birds in East Fennoscandia," Danilov, P., P. Helle, et al. (2002). Distribution and number game animals and grouse birds in East Fennoscandia. . Russian Academy of Science. : 18.",Mammalia,Carnivora,Canidae,Canis,lupus,,"Linnaeus, 1758",Grey wolf / Gray wolf,145700,NA,km2,Volodskaya,Russian Federation,Asia,62.36444,41.97944,FALSE,Terrestrial,Boreal forests/taiga,Palearctic,Yes,No,No,Tracks per 10km,Unknown,No
NA,597,Distribution and number game animals and grouse birds in East Fennoscandia," Danilov, P., P. Helle, et al. (2002). Distribution and number game animals and grouse birds in East Fennoscandia. . Russian Academy of Science. : 18.",Mammalia,Carnivora,Felidae,Lynx,lynx,,"Linnaeus, 1758",Eurasian lynx,145700,NA,km2,Volodskaya,Russian Federation,Asia,62.36444,41.97944,FALSE,Terrestrial,Boreal forests/taiga,Palearctic,Yes,No,No,Tracks per 10km,Unknown,No
NA,635,Distribution and number game animals and grouse birds in East Fennoscandia," Danilov, P., P. Helle, et al. (2002). Distribution and number game animals and grouse birds in East Fennoscandia. . Russian Academy of Science. : 18.",Mammalia,Carnivora,Ursidae,Ursus,arctos,,"Linnaeus, 1758",Grizzly bear / Brown bear,145700,NA,km2,Volodskaya,Russian Federation,Asia,62.36444,41.97944,FALSE,Terrestrial,Boreal forests/taiga,Palearctic,Yes,No,No,Tracks per 10km,Unknown,No
NA,25558,"DNPWC, and DFSC. 2018. Status of Tigers and Prey in Nepal. Department of National Parks and Wildlife Conservation & Department of Forests and Soil Conservation. Ministry of Forests and Environment, Kathmandu, Nepal.",,Mammalia,Carnivora,Felidae,Panthera,tigris,,"Hilzheimer, 1905",Tiger,147181,NA,km2,Nepal,Nepal,Asia,27.882493,82.848801,FALSE,Terrestrial,Tropical and subtropical moist broadleaf forests,Indo-Malayan,Yes,No,No,Number of individuals, capture-recapture,No
NA,11039,"Status of the Tigers, Co-predators, and Prey in India, 2010"," National Tiger Conservation Authority (2011). Status of the Tigers, Co-predators, and Prey in India, 2010. Y. V. Jhala, Q. Qureshi, R. Gopal and P. R. Sinha, Wildlife Institute of India: 1-169.",Mammalia,Carnivora,Felidae,Panthera,tigris,tigris,"Hilzheimer, 1905",Tiger,155707,NA,km2,"Odisha, India",India,Asia,20.63333,84.65,FALSE,Terrestrial,Tropical and subtropical moist broadleaf forests,Indo-Malayan,Yes,No,No,Tiger abundance,Sign and encounter rates and mark-recapture based on camera trapping,No
NA,11040,"Status of the Tigers, Co-predators, and Prey in India, 2010"," National Tiger Conservation Authority (2011). Status of the Tigers, Co-predators, and Prey in India, 2010. Y. V. Jhala, Q. Qureshi, R. Gopal and P. R. Sinha, Wildlife Institute of India: 1-169.",Mammalia,Carnivora,Felidae,Panthera,tigris,tigris,"Hilzheimer, 1905",Tiger,160205,NA,km2,Andhra Pradesh,India,Asia,15.8,78.71667,FALSE,Terrestrial,Tropical and subtropical dry broadleaf forests,Indo-Malayan,Yes,No,No,Tiger abundance,Sign and encounter rates and mark-recapture based on camera trapping,No
NA,4837,"Annual Mammal Survey. W. D. o. N. Resources, Wisconsin Department of Natural Resources: 1-8."," Kitchell, J. (2005). Annual Mammal Survey. W. D. o. N. Resources, Wisconsin Department of Natural Resources: 1-8.",Mammalia,Carnivora,Felidae,Lynx,rufus,,"(Schreber, 1777)",Bobcat,169639,NA,km2,"Wisconsin, USA",United States,North America,43.06917,-89.40861,FALSE,Terrestrial,Temperate broadleaf and mixed forests,Nearctic,Yes,No,No,number of individuals per volunteer respondent,sightings (live or road kill),No
NA,4838,"Annual Mammal Survey. W. D. o. N. Resources, Wisconsin Department of Natural Resources: 1-8."," Kitchell, J. (2005). Annual Mammal Survey. W. D. o. N. Resources, Wisconsin Department of Natural Resources: 1-8.",Mammalia,Carnivora,Ursidae,Ursus,americanus,,"Pallas, 1780",American black bear,169639,NA,km2,"Wisconsin, USA",United States,North America,43.06917,-89.40861,FALSE,Terrestrial,Temperate broadleaf and mixed forests,Nearctic,Yes,No,No,number of individuals per volunteer respondent,sightings (live or road kill),No
NA,4839,"Annual Mammal Survey. W. D. o. N. Resources, Wisconsin Department of Natural Resources: 1-8."," Kitchell, J. (2005). Annual Mammal Survey. W. D. o. N. Resources, Wisconsin Department of Natural Resources: 1-8.",Mammalia,Carnivora,Canidae,Canis,latrans,,"Say, 1823",Coyote,169639,NA,km2,"Wisconsin, USA",United States,North America,43.06917,-89.40861,FALSE,Terrestrial,Temperate broadleaf and mixed forests,Nearctic,Yes,No,No,number of individuals per volunteer respondent,sightings (live or road kill),No
NA,4840,"Annual Mammal Survey. W. D. o. N. Resources, Wisconsin Department of Natural Resources: 1-8."," Kitchell, J. (2005). Annual Mammal Survey. W. D. o. N. Resources, Wisconsin Department of Natural Resources: 1-8.",Mammalia,Carnivora,Canidae,Urocyon,cinereoargenteus,,"(Schreber, 1775)",Grey fox,169639,NA,km2,"Wisconsin, USA",United States,North America,43.06917,-89.40861,FALSE,Terrestrial,Temperate broadleaf and mixed forests,Nearctic,Yes,No,No,Number of individuals per volunteer respondent,sightings (live or road kill),No
NA,4842,"Annual Mammal Survey. W. D. o. N. Resources, Wisconsin Department of Natural Resources: 1-8."," Kitchell, J. (2005). Annual Mammal Survey. W. D. o. N. Resources, Wisconsin Department of Natural Resources: 1-8.",Mammalia,Carnivora,Canidae,Vulpes,vulpes,,"Linnaeus, 1758",Red fox,169639,NA,km2,"Wisconsin, USA",United States,North America,43.06917,-89.40861,FALSE,Terrestrial,Temperate broadleaf and mixed forests,Nearctic,No,Yes,Yes,number of individuals per volunteer respondent,sightings (live or road kill),No
NA,11041,"Status of the Tigers, Co-predators, and Prey in India, 2010"," National Tiger Conservation Authority (2011). Status of the Tigers, Co-predators, and Prey in India, 2010. Y. V. Jhala, Q. Qureshi, R. Gopal and P. R. Sinha, Wildlife Institute of India: 1-169.",Mammalia,Carnivora,Felidae,Panthera,tigris,tigris,"Hilzheimer, 1905",Tiger,191791,NA,km2,"Karnataka, India",India,Asia,13.25,75.16667,FALSE,Terrestrial,Deserts and xeric shrublands,Indo-Malayan,Yes,No,No,Tiger abundance,Sign and encounter rates and mark-recapture based on camera trapping,No
NA,632,Brown bear conservation action plan for Europe (Ursus arctos)," IUCN/SSC Bear and Polar Bear Specialist Groups (1998). Brown bear conservation action plan for Europe (Ursus arctos). Bears. Status survey and conservation action plan. C. Servheen, S. Herrero and B. Peyton, IUCN, Gland, Switzerland: 55-192.",Mammalia,Carnivora,Ursidae,Ursus,arctos,,"Linnaeus, 1758",Grizzly bear / Brown bear,238397,NA,km2,Romania,Romania,Europe,46,25,FALSE,Terrestrial,Temperate broadleaf and mixed forests,Palearctic,Yes,No,No,Number of individuals,Estimate,No
NA,590,Status and trends for large carnivores in Europe., Large Carnivore Initiative for Europe (2004). Status and trends for large carnivores in Europe.,Mammalia,Carnivora,Felidae,Lynx,lynx,,"Linnaeus, 1758",Eurasian lynx,238397,NA,km2,Romania,Romania,Europe,46,25,FALSE,Terrestrial,Temperate broadleaf and mixed forests,Palearctic,Yes,No,No,Number of individuals,Unknown,No
NA,531,Status and trends for large carnivores in Europe., Large Carnivore Initiative for Europe (2004). Status and trends for large carnivores in Europe.,Mammalia,Carnivora,Canidae,Canis,lupus,,"Linnaeus, 1758",Grey wolf / Gray wolf,238397,NA,km2,Romania,Romania,Europe,46,25,FALSE,Terrestrial,Temperate broadleaf and mixed forests,Palearctic,Yes,No,No,Number of individuals,Track count and unknown,No
NA,13479,"Mammal population statistic in the protected areas, Uganda","UWA (2014). Mammal population statistic in the protected areas, Uganda Wildlife Authority.",Mammalia,Carnivora,Felidae,Panthera,leo,,"Linnaeus, 1758",African lion / Asiatic lion,241037,NA,km2,Uganda,Uganda,Africa,2,33,FALSE,Terrestrial,Tropical and subtropical grasslands savannas and shrublands,Afrotropical,Yes,No,No,Number of individuals,Unknown,No
NA,22763,"BC Fish & Wildlife Branch (2017). British Columbia Ungulate Species Regional Population Estimates and Status - Preseason data. Victoria, British Columbia, British Columbia Conservation Data Centre.",,Mammalia,Carnivora,Canidae,Canis,lupus,,"Linnaeus, 1758",Grey wolf / Gray wolf,277100,NA,km2,"Liard, British Columbia",Canada,North America,59.41666,-126.08333,TRUE,Terrestrial,Boreal forests/taiga,Nearctic,Yes,No,No,Estimated number of individuals,Aerial survey,No
NA,22829,"BC Fish & Wildlife Branch (2017). British Columbia Ungulate Species Regional Population Estimates and Status - Preseason data. Victoria, British Columbia, British Columbia Conservation Data Centre.",,Mammalia,Carnivora,Felidae,Puma,concolor,,"(Linnaeus, 1771)",Mountain lion / Puma / Cougar,277100,NA,km2,"Liard, British Columbia",Canada,North America,59.41666,-126.08333,TRUE,Terrestrial,Boreal forests/taiga,Nearctic,Yes,No,No,Estimated number of individuals,Aerial survey,No
NA,22848,"BC Fish & Wildlife Branch (2017). British Columbia Ungulate Species Regional Population Estimates and Status - Preseason data. Victoria, British Columbia, British Columbia Conservation Data Centre.",,Mammalia,Carnivora,Ursidae,Ursus,americanus,,"Pallas, 1780",American black bear,277100,NA,km2,"Liard, British Columbia",Canada,North America,59.41666,-126.08333,TRUE,Terrestrial,Boreal forests/taiga,Nearctic,Yes,No,No,Estimated number of individuals,Aerial survey,No
NA,22859,"BC Fish & Wildlife Branch (2017). British Columbia Ungulate Species Regional Population Estimates and Status - Preseason data. Victoria, British Columbia, British Columbia Conservation Data Centre.",,Mammalia,Carnivora,Ursidae,Ursus,arctos,horribilis,"Linnaeus, 1758",Grizzly bear / Brown bear,277100,NA,km2,"Liard, British Columbia",Canada,North America,59.41666,-126.08333,TRUE,Terrestrial,Boreal forests/taiga,Nearctic,Yes,No,No,Estimated number of individuals,Aerial survey,No
NA,3412,Minnesota carnivore population index scent-station survey results  1986-1995," Sargeant, G. A., W. E. Berg, et al. (1996). Minnesota carnivore population index scent-station survey results  1986-1995."" Northern Prairie Biological Resources. from http://www.npwrc.usgs.gov/resource/mammals/mncarns/index.htm.""",Mammalia,Carnivora,Canidae,Canis,latrans,,"Say, 1823",Coyote,300000,NA,km2,"Lake Agassiz, Aspen Parklands, Minnesota",United States,North America,48.10611,-95.22806,TRUE,Terrestrial,Temperate grasslands savannas and shrublands,Nearctic,Yes,No,No,% of scent stations visited each year. Does not indicate actual numbers but can be used as index of trend.,Presence or absence of tracks at scent-stations,No
NA,3486,Minnesota carnivore population index scent-station survey results  1986-1995," Sargeant, G. A., W. E. Berg, et al. (1996). Minnesota carnivore population index scent-station survey results  1986-1995."" Northern Prairie Biological Resources. from http://www.npwrc.usgs.gov/resource/mammals/mncarns/index.htm.""",Mammalia,Carnivora,Canidae,Vulpes,vulpes,,"Linnaeus, 1758",Red fox,300000,NA,km2,"Lake Agassiz, Aspen Parklands, Minnesota",United States,North America,48.10611,-95.22806,TRUE,Terrestrial,Temperate grasslands savannas and shrublands,Nearctic,No,Yes,Yes,% of scent stations visited each year. Does not indicate actual numbers but can be used as index of trend.,Presence or absence of tracks at scent-stations,No
NA,577,Status and trends for large carnivores in Europe., Large Carnivore Initiative for Europe (2004). Status and trends for large carnivores in Europe.,Mammalia,Carnivora,Felidae,Lynx,lynx,,"Linnaeus, 1758",Eurasian lynx,301338,NA,km2,Italy,Italy,Europe,45.83333,12.83333,FALSE,Terrestrial,Temperate broadleaf and mixed forests,Palearctic,Yes,No,No,Number of individuals,Unknown,No
NA,522,Status and trends for large carnivores in Europe., Large Carnivore Initiative for Europe (2004). Status and trends for large carnivores in Europe.,Mammalia,Carnivora,Canidae,Canis,lupus,,"Linnaeus, 1758",Grey wolf / Gray wolf,301338,NA,km2,Italy,Italy,Europe,42.83333,12.83333,FALSE,Terrestrial,Mediterranean forests  woodlands and scrub,Palearctic,Yes,No,No,Number of individuals,Census and estimation,No
NA,11037,"Status of the Tigers, Co-predators, and Prey in India, 2010"," National Tiger Conservation Authority (2011). Status of the Tigers, Co-predators, and Prey in India, 2010. Y. V. Jhala, Q. Qureshi, R. Gopal and P. R. Sinha, Wildlife Institute of India: 1-169.",Mammalia,Carnivora,Felidae,Panthera,tigris,tigris,"Hilzheimer, 1905",Tiger,307713,NA,km2,"Maharashtra, India",India,Asia,19.78333,75.68333,FALSE,Terrestrial,Tropical and subtropical dry broadleaf forests,Indo-Malayan,Yes,No,No,Tiger abundance,Sign and encounter rates and mark-recapture based on camera trapping,No
NA,11036,"Status of the Tigers, Co-predators, and Prey in India, 2010"," National Tiger Conservation Authority (2011). Status of the Tigers, Co-predators, and Prey in India, 2010. Y. V. Jhala, Q. Qureshi, R. Gopal and P. R. Sinha, Wildlife Institute of India: 1-169.",Mammalia,Carnivora,Felidae,Panthera,tigris,tigris,"Hilzheimer, 1905",Tiger,308252,NA,km2,"Madhya Pradesh, India",India,Asia,22.3,80.26667,FALSE,Terrestrial,Tropical and subtropical dry broadleaf forests,Indo-Malayan,Yes,No,No,Tiger abundance,Sign and encounter rates and mark-recapture based on camera trapping,No
NA,525,Status and trends for large carnivores in Europe., Large Carnivore Initiative for Europe (2004). Status and trends for large carnivores in Europe.,Mammalia,Carnivora,Canidae,Canis,lupus,,"Linnaeus, 1758",Grey wolf / Gray wolf,312679,NA,km2,Poland,Poland,Europe,52,20,FALSE,Terrestrial,Temperate broadleaf and mixed forests,Palearctic,Yes,No,No,Number of individuals,Track counts and unknown,No
NA,583,Status and trends for large carnivores in Europe., Large Carnivore Initiative for Europe (2004). Status and trends for large carnivores in Europe.,Mammalia,Carnivora,Felidae,Lynx,lynx,,"Linnaeus, 1758",Eurasian lynx,312679,NA,km2,Poland,Poland,Europe,52,20,FALSE,Terrestrial,Temperate broadleaf and mixed forests,Palearctic,Yes,No,No,Number of individuals,Unknown,No
NA,3504,Wolf and lynx census," Mammal Research Institute (Polish Academy of Sciences) (2005). Wolf and lynx census."" http://www.zbs.bialowieza.pl/.""",Mammalia,Carnivora,Canidae,Canis,lupus,,"Linnaeus, 1758",Grey wolf / Gray wolf,312679,NA,km2,Poland,Poland,Europe,52,20,FALSE,Terrestrial,Temperate coniferous forests,Palearctic,Yes,No,No,Individual numbers,Population estimates using standardised census methods,No
NA,3505,Wolf and lynx census," Mammal Research Institute (Polish Academy of Sciences) (2005). Wolf and lynx census."" http://www.zbs.bialowieza.pl/.""",Mammalia,Carnivora,Felidae,Lynx,lynx,,"Linnaeus, 1758",Eurasian lynx,312679,NA,km2,Poland,Poland,Europe,52,20,FALSE,Terrestrial,Temperate coniferous forests,Palearctic,Yes,No,No,Individual numbers,Population estimates using standardised census methods,No
NA,631,Brown bear conservation action plan for Europe (Ursus arctos)," IUCN/SSC Bear and Polar Bear Specialist Groups (1998). Brown bear conservation action plan for Europe (Ursus arctos). Bears. Status survey and conservation action plan. C. Servheen, S. Herrero and B. Peyton, IUCN, Gland, Switzerland: 55-192.",Mammalia,Carnivora,Ursidae,Ursus,arctos,,"Linnaeus, 1758",Grizzly bear / Brown bear,312679,NA,km2,Poland,Poland,Europe,52,20,FALSE,Terrestrial,Temperate broadleaf and mixed forests,Palearctic,Yes,No,No,Number of individuals,Estimate,No
NA,22760,"BC Fish & Wildlife Branch (2017). British Columbia Ungulate Species Regional Population Estimates and Status - Preseason data. Victoria, British Columbia, British Columbia Conservation Data Centre.",,Mammalia,Carnivora,Canidae,Canis,lupus,,"Linnaeus, 1758",Grey wolf / Gray wolf,327275,NA,km2,"Skeena, British Columbia",Canada,North America,54.24977,-129.83266,TRUE,Terrestrial,Temperate coniferous forests,Nearctic,Yes,No,No,Estimated number of individuals,Aerial survey,No
NA,22826,"BC Fish & Wildlife Branch (2017). British Columbia Ungulate Species Regional Population Estimates and Status - Preseason data. Victoria, British Columbia, British Columbia Conservation Data Centre.",,Mammalia,Carnivora,Felidae,Puma,concolor,,"(Linnaeus, 1771)",Mountain lion / Puma / Cougar,327275,NA,km2,"Skeena, British Columbia",Canada,North America,54.24977,-129.83266,TRUE,Terrestrial,Temperate coniferous forests,Nearctic,Yes,No,No,Estimated number of individuals,Aerial survey,No
NA,22845,"BC Fish & Wildlife Branch (2017). British Columbia Ungulate Species Regional Population Estimates and Status - Preseason data. Victoria, British Columbia, British Columbia Conservation Data Centre.",,Mammalia,Carnivora,Ursidae,Ursus,americanus,,"Pallas, 1780",American black bear,327275,NA,km2,"Skeena, British Columbia",Canada,North America,54.24977,-129.83266,TRUE,Terrestrial,Temperate coniferous forests,Nearctic,Yes,No,No,Estimated number of individuals,Aerial survey,No
NA,22856,"BC Fish & Wildlife Branch (2017). British Columbia Ungulate Species Regional Population Estimates and Status - Preseason data. Victoria, British Columbia, British Columbia Conservation Data Centre.",,Mammalia,Carnivora,Ursidae,Ursus,arctos,horribilis,"Linnaeus, 1758",Grizzly bear / Brown bear,327275,NA,km2,"Skeena, British Columbia",Canada,North America,54.24977,-129.83266,TRUE,Terrestrial,Temperate coniferous forests,Nearctic,Yes,No,No,Estimated number of individuals,Aerial survey,No
NA,582,Status and trends for large carnivores in Europe., Large Carnivore Initiative for Europe (2004). Status and trends for large carnivores in Europe.,Mammalia,Carnivora,Felidae,Lynx,lynx,,"Linnaeus, 1758",Eurasian lynx,338440,NA,km2,Finland,Finland,Europe,64,26,FALSE,Terrestrial,Boreal forests/taiga,Palearctic,Yes,No,No,Number of individuals,Unknown,No
NA,628,Brown bear conservation action plan for Europe (Ursus arctos). Bears. Status survey and conservation action plan.,"IUCN/SSC Bear and Polar Bear Specialist Groups (1998). Brown bear conservation action plan for Europe (Ursus arctos). Bears. Status survey and conservation action plan. C. Servheen, S. Herrero and B. Peyton, IUCN, Gland, Switzerland: 55-192.",Mammalia,Carnivora,Ursidae,Ursus,arctos,,"Linnaeus, 1758",Grizzly bear / Brown bear,338440,NA,km2,Finland,Finland,Europe,64,26,FALSE,Terrestrial,Boreal forests/taiga,Palearctic,Yes,No,No,Number of individuals,Estimated,No
NA,11035,"Status of the Tigers, Co-predators, and Prey in India, 2010"," National Tiger Conservation Authority (2011). Status of the Tigers, Co-predators, and Prey in India, 2010. Y. V. Jhala, Q. Qureshi, R. Gopal and P. R. Sinha, Wildlife Institute of India: 1-169.",Mammalia,Carnivora,Felidae,Panthera,tigris,tigris,"Hilzheimer, 1905",Tiger,342239,NA,km2,"Rajasthan, India",India,Asia,26.31667,76.65,FALSE,Terrestrial,Deserts and xeric shrublands,Indo-Malayan,Yes,No,No,Tiger abundance,Sign and encounter rates and mark-recapture based on camera trapping,No
NA,523,Status and trends for large carnivores in Europe., Large Carnivore Initiative for Europe (2004). Status and trends for large carnivores in Europe.,Mammalia,Carnivora,Canidae,Canis,lupus,,"Linnaeus, 1758",Grey wolf / Gray wolf,357386,NA,km2,Germany,Germany,Europe,51.5,10.5,FALSE,Terrestrial,Temperate broadleaf and mixed forests,Palearctic,Yes,No,No,Number of individuals,Expert estimate,No
NA,580,Status and trends for large carnivores in Europe., Large Carnivore Initiative for Europe (2004). Status and trends for large carnivores in Europe.,Mammalia,Carnivora,Felidae,Lynx,lynx,,"Linnaeus, 1758",Eurasian lynx,357386,NA,km2,Germany,Germany,Europe,51.5,10.5,FALSE,Terrestrial,Temperate broadleaf and mixed forests,Palearctic,Yes,No,No,Number of individuals,Unknown,No
NA,581,Status and trends for large carnivores in Europe., Large Carnivore Initiative for Europe (2004). Status and trends for large carnivores in Europe.,Mammalia,Carnivora,Felidae,Lynx,lynx,,"Linnaeus, 1758",Eurasian lynx,385203,NA,km2,Norway,Norway,Europe,62,10,FALSE,Terrestrial,Boreal forests/taiga,Palearctic,Yes,No,No,Number of individuals,Unknown,No
NA,2360,St. meld. nr. 15 (2003-2004), Miljøverndepartementet (2004). St. meld. nr. 15 (2003-2004). Rovvilt i norsk natur.,Mammalia,Carnivora,Felidae,Lynx,lynx,,"Linnaeus, 1758",Eurasian lynx,385203,NA,km2,Norway,Norway,Europe,62,10,FALSE,Terrestrial,Boreal forests/taiga,Palearctic,Yes,No,No,Number of family groups,Population Estimate,No
NA,2358,St. meld. nr. 15 (2003-2004), Miljøverndepartementet (2004). St. meld. nr. 15 (2003-2004). Rovvilt i norsk natur.,Mammalia,Carnivora,Canidae,Canis,lupus,,"Linnaeus, 1758",Grey wolf / Gray wolf,385203,NA,km2,Norway,Norway,Europe,62,10,FALSE,Terrestrial,Boreal forests/taiga,Palearctic,Yes,No,No,Number of family groups and territorial couples,Unknown,No
NA,524,Status and trends for large carnivores in Europe., Large Carnivore Initiative for Europe (2004). Status and trends for large carnivores in Europe.,Mammalia,Carnivora,Canidae,Canis,lupus,,"Linnaeus, 1758",Grey wolf / Gray wolf,385203,NA,km2,Norway,Norway,Europe,62,10,FALSE,Terrestrial,Boreal forests/taiga,Palearctic,Yes,No,No,Number of individuals,Track count and unknown,No
NA,2364,St. meld. nr. 15 (2003-2004), Miljøverndepartementet (2004). St. meld. nr. 15 (2003-2004). Rovvilt i norsk natur.,Mammalia,Carnivora,Ursidae,Ursus,arctos,,"Linnaeus, 1758",Grizzly bear / Brown bear,385203,NA,km2,Norway,Norway,Europe,62,10,FALSE,Terrestrial,Boreal forests/taiga,Palearctic,Yes,No,No,Unknown,Unknown,No
Sagor199791,630,Compatibility of brown bear Ursus arctos and free-ranging sheep in Norway," Sagor, J. T., J. E. Swenson, et al. (1997). Compatibility of brown bear Ursus arctos and free-ranging sheep in Norway."" Biological Conservation 81(1-2): 91-95.""",Mammalia,Carnivora,Ursidae,Ursus,arctos,,"Linnaeus, 1758",Grizzly bear / Brown bear,385203,NA,km2,Norway,Norway,Europe,62,10,FALSE,Terrestrial,Boreal forests/taiga,Palearctic,Yes,No,No,Number of individuals,Reports from the public and (1995) census of radio-marked bears.,No
NA,118,Conserving the African wild dog Lycaon pictus. I. Diagnosing and treating causes of decline," Woodroffe, R. and J. R. Ginsberg (1999). Conserving the African wild dog Lycaon pictus. I. Diagnosing and treating causes of decline."" Oryx 33(2): 132-142.""",Mammalia,Carnivora,Canidae,Lycaon,pictus,,"(Temminck, 1820)",African wild dog,390757,NA,km2,Zimbabwe,Zimbabwe,Africa,-19,29,FALSE,Terrestrial,Tropical and subtropical grasslands savannas and shrublands,Afrotropical,Yes,No,No,Number of individuals,Estimate,No
NA,3427,Protection continues for California's mountain lions," IUCN/SSC Cat Specialist Group (1996). Protection continues for California's mountain lions. Cat News. P. Jackson, IUCN. No. 25.: pp 11.",Mammalia,Carnivora,Felidae,Puma,concolor,,"(Linnaeus, 1771)",Mountain lion / Puma / Cougar,423970,NA,km2,California,United States,North America,35,-117.83333,FALSE,Terrestrial,Deserts and xeric shrublands,Nearctic,Yes,No,No,Number of individuals,Estimate,No
NA,636,Brown bear conservation action plan for Europe (Ursus arctos)," IUCN/SSC Bear and Polar Bear Specialist Groups (1998). Brown bear conservation action plan for Europe (Ursus arctos). Bears. Status survey and conservation action plan. C. Servheen, S. Herrero and B. Peyton, IUCN, Gland, Switzerland: 55-192.",Mammalia,Carnivora,Ursidae,Ursus,arctos,,"Linnaeus, 1758",Grizzly bear / Brown bear,450295,NA,km2,Sweden,Sweden,Europe,62,15,FALSE,Terrestrial,Boreal forests/taiga,Palearctic,Yes,No,No,Number of individuals,Estimate,No
NA,591,The plights of the cats," IUCN/SSC Cat Specialist Group (1984). The plights of the cats. Europe. Cat News. P. Jackson, IUCN. 1: 6.",Mammalia,Carnivora,Felidae,Lynx,lynx,,"Linnaeus, 1758",Eurasian lynx,450295,NA,km2,Sweden,Sweden,Europe,62,15,FALSE,Terrestrial,Boreal forests/taiga,Palearctic,Yes,No,No,Unknown,Unknown,No
NA,11051,"1999 survey of amur tigers and far eastern leopards in eastern Heilongjiang Province, China and recommendations for their conservation"," Baogang, S., D. G. Miquelle, et al. (1999). 1999 survey of amur tigers and far eastern leopards in eastern Heilongjiang Province, China and recommendations for their conservation. A final report to The Wildlife Conservation Society, Heilongjiang Wildlife Institute: 1-56.",Mammalia,Carnivora,Felidae,Panthera,tigris,altaica,"Hilzheimer, 1905",Tiger,454800,NA,km2,Heilongjiang Province,China,Asia,45.77,126.69,FALSE,Terrestrial,Temperate broadleaf and mixed forests,Palearctic,Yes,No,No,Number of tigers,Surveys (interviews and field surveys),No
NA,233,Status of the Tiger in 1997, IUCN/SSC Cat Specialist Group (1997). Status of the Tiger in 1997. Cat News. P. Jackson. No. 27.: pp 8-10.| IUCN/SSC Cat Specialist Group (1998). Current Status of the Tiger. Cat News. P. Jackson. No. 28.: pp 11.,Mammalia,Carnivora,Felidae,Panthera,tigris,sumatrae,"Hilzheimer, 1905",Tiger,473481,NA,km2,"Sumatra, Indonesia",Indonesia,Asia,-1.06667,104.2,FALSE,Terrestrial,Tropical and subtropical moist broadleaf forests,Indo-Malayan,Yes,No,No,Individuals,Unknown - very rough estimate,No
NA,11048,Sumatran tiger (Panthera tigris sumatrae): A review of conservation status," Wibisono, H. T. and W. Pusparini (2010). Sumatran tiger (Panthera tigris sumatrae): A review of conservation status."" Integrative Zoology 5(4): 313-323.""",Mammalia,Carnivora,Felidae,Panthera,tigris,sumatrae,"Hilzheimer, 1905",Tiger,473481,NA,km2,"Sumatra, Indonesia",Indonesia,Asia,-0.56667,101.36667,FALSE,Terrestrial,Tropical and subtropical moist broadleaf forests,Indo-Malayan,Yes,No,No,Population estimate,Various methods primarily questionnaire surveys and population and habitat viability analysis,No
NA,520,Status and trends for large carnivores in Europe., Large Carnivore Initiative for Europe (2004). Status and trends for large carnivores in Europe.,Mammalia,Carnivora,Canidae,Canis,lupus,,"Linnaeus, 1758",Grey wolf / Gray wolf,505990,NA,km2,Spain,Spain,Europe,40,-4,FALSE,Terrestrial,Mediterranean forests  woodlands and scrub,Palearctic,Yes,No,No,Number of individuals,Expert estimate,No
NA,587,Status and trends for large carnivores in Europe., Large Carnivore Initiative for Europe (2004). Status and trends for large carnivores in Europe.,Mammalia,Carnivora,Felidae,Lynx,lynx,,"Linnaeus, 1758",Eurasian lynx,603628,NA,km2,Ukraine,Ukraine,Asia,48.3,25.93333,FALSE,Terrestrial,Temperate broadleaf and mixed forests,Palearctic,Yes,No,No,Number of individuals,Unknown,No
NA,10776,Status of Brown Bears in the Ukraine," Rigg, R. (2005). Status of Brown Bears in the Ukraine."" International Bear News 14(2): 20-20.""",Mammalia,Carnivora,Ursidae,Ursus,arctos,,"Linnaeus, 1758",Grizzly bear / Brown bear,603628,NA,km2,Ukraine entire,Ukraine,Asia,49,32,FALSE,Terrestrial,Temperate broadleaf and mixed forests,Palearctic,Yes,No,No,Estimated number of individuals,Unknown,No
NA,521,Status and trends for large carnivores in Europe., Large Carnivore Initiative for Europe (2004). Status and trends for large carnivores in Europe.,Mammalia,Carnivora,Canidae,Canis,lupus,,"Linnaeus, 1758",Grey wolf / Gray wolf,643801,NA,km2,France,France,Europe,47,3,FALSE,Terrestrial,Temperate broadleaf and mixed forests,Palearctic,Yes,No,No,Number of individuals,Track count,No
